District,VDC_Municipality,Ward,Age,Gender,Ethnicity,Ethnicity_Other,Occupation,Occupation_Other,Do_you_have_any_health_problem,A0JS,A1JS,A2JS,A3JS,B0JS,B1NOV,B2NOV,C0JS,C1JS,C2JS,D0JS,D1NOV,D2NOV,E0JS,E1JS,E2JS,F0NOV,F1NOV,G0NOV,H0NOV,H1NOV
Dolakha,Sunakhani,3,40-54,male,Janajati,,skilled_worker,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),financial_support,food,2_not_very_much,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,1_not_at_all,how_to_get_shelter_materials,news_about_government_decision,2_not_very_much,ngo_plans_unclear,reconstruction_process_taking_too_long,2_not_very_much,based_on_political_parties,based_on_caste_systems,1_not_at_all,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Dolakha,Sundawati,5,55+,male,Chhetri,,farmer_laborer,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),healthcare,financial_support,2_not_very_much,reconstruction_process_taking_too_long,was_promised_relief_but_never_received,2_not_very_much,how_to_get_shelter_materials,news_about_government_decision,2_not_very_much,ngo_plans_unclear,do_not_trust_NGOs,4_somewhat_yes,,,2_not_very_much,house_shelter_will_not_keep_snow_out,3_neutral,,
Dolakha,Sunakhani,5,25-39,male,Chhetri,,government_ser,,no_difficulty,2_not_very_much,long_term_shelter_(housing),healthcare,financial_support,2_not_very_much,was_promised_relief_but_never_received,government_plans_unclear,4_somewhat_yes,,,2_not_very_much,relief_distributed_based_on_caste,reconstruction_process_taking_too_long,3_neutral,based_on_political_parties,joint_families,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Dolakha,Sahare,8,55+,male,Chhetri,,other,not mentioned,yes__some_diff,1_not_at_all,long_term_shelter_(housing),financial_support,healthcare,4_somewhat_yes,,,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,4_somewhat_yes,,,5_completely_yes,,,1_not_at_all,do_not_have_warm_clothing,4_somewhat_yes,,
Dolakha,Sahare,8,15-24,male,Dalit,,farmer_laborer,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),livelihoods,financial_support,4_somewhat_yes,,,1_not_at_all,how_to_get_shelter_materials,news_about_government_decision,1_not_at_all,renters_excluded_from_distribution,was_promised_relief_but_never_received,1_not_at_all,based_on_political_parties,first_come_first_served,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Dolakha,Sunakhani,3,25-39,male,Janajati,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),toilets_sanitation,financial_support,2_not_very_much,reconstruction_process_taking_too_long,government_plans_unclear,4_somewhat_yes,,,2_not_very_much,renters_excluded_from_distribution,relief_distributed_based_on_political_parties,4_somewhat_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Dolakha,Sunakhani,3,40-54,male,Dalit,,farmer_laborer,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),healthcare,financial_support,3_neutral,reconstruction_process_taking_too_long,government_plans_unclear,2_not_very_much,how_to_get_shelter_materials,how_to_get_healthcare_psychosocial_support,4_somewhat_yes,,,2_not_very_much,based_on_caste_system,based_political_parties,1_not_at_all,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Dolakha,Sundawati,5,25-39,male,Chhetri,,ngo_worker_bus,,no_difficulty,2_not_very_much,long_term_shelter_(housing),livelihoods,financial_support,2_not_very_much,reconstruction_process_taking_too_long,government_plans_unclear,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Dolakha,Sundawati,5,25-39,male,Chhetri,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),financial_support,livelihoods,2_not_very_much,do_not_trust_government,reconstruction_process_taking_too_long,4_somewhat_yes,,,2_not_very_much,do_not_trust_NGOs,ngo_plans_unclear,4_somewhat_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Dolakha,Sunakhani,5,25-39,male,Chhetri,,government_ser,,no_difficulty,2_not_very_much,long_term_shelter_(housing),healthcare,financial_support,2_not_very_much,was_promised_relief_but_never_received,government_plans_unclear,4_somewhat_yes,,,2_not_very_much,relief_distributed_based_on_caste,reconstruction_process_taking_too_long,3_neutral,based_on_political_parties,joint_families,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Dolakha,Sundawati,5,40-54,male,Janajati,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),financial_support,toilets_sanitation,3_neutral,relief_distributed_based_on_caste,was_promised_relief_but_never_received,2_not_very_much,how_to_get_shelter_materials,how_to_get_healthcare_psychosocial_support,3_neutral,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,3_neutral,based_on_political_parties,based_on_caste_systems,1_not_at_all,house_shelter_will_not_keep_snow_out,2_not_very_much,,
Dolakha,Sundawati,6,40-54,male,Chhetri,,ngo_worker_bus,,no_difficulty,2_not_very_much,long_term_shelter_(housing),healthcare,livelihoods,2_not_very_much,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,2_not_very_much,how_to_get_shelter_materials,how_to_get_healthcare_psychosocial_support,2_not_very_much,ngo_plans_unclear,do_not_trust_NGOs,2_not_very_much,based_on_political_parties,based_on_caste_systems,2_not_very_much,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Dolakha,Sunakhani,5,25-39,male,Chhetri,,farmer_laborer,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),healthcare,clean_water,1_not_at_all,Government_plans_unclear,reconstruction_process_taking_too_long,4_somewhat_yes,,,1_not_at_all,was_promised_relief_but_never_received,ngo_plans_unclear,1_not_at_all,based_on_political_parties,based_on_caste_systems,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Dolakha,Sundawati,6,25-39,male,Janajati,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),food,financial_support,2_not_very_much,do_not_trust_government,reconstruction_process_taking_too_long,2_not_very_much,how_to_get_shelter_materials,how_to_get_healthcare_psychosocial_support,2_not_very_much,ngo_plans_unclear,do_not_trust_NGOs,3_neutral,based_on_political_parties,based_on_caste_systems,1_not_at_all,house_shelter_will_not_keep_snow_out,1_not_at_all,,
Dolakha,Susmachhemawat,7,40-54,male,Chhetri,,farmer_laborer,,yes_a_lot_of,4_somewhat_yes,,,,5_completely_yes,,,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,4_somewhat_yes,,,1_not_at_all,first_come_first_served,other,1_not_at_all,Other,1_not_at_all,,
Dolakha,Sundawati,6,40-54,male,Janajati,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),healthcare,livelihoods,2_not_very_much,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,4_somewhat_yes,,,2_not_very_much,do_not_trust_NGOs,reconstruction_process_taking_too_long,3_neutral,based_on_political_parties,based_on_caste_systems,2_not_very_much,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Dolakha,Susmachhemawat,7,15-24,male,Brahmin,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),financial_support,food,2_not_very_much,relifef_distributed_based_on_political_parties,reconstruction_process_taking_too_long,4_somewhat_yes,,,1_not_at_all,relief_distributed_based_on_political_parties,reconstruction_process_taking_too_long,don_t_know,,,1_not_at_all,Other,1_not_at_all,,
Dolakha,Melung,1,40-54,male,Magar,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),clean_water,financial_support,4_somewhat_yes,,,1_not_at_all,how_to_get_shelter_materials,news_about_government_decision,2_not_very_much,relief_distributed_based_on_political_parties,reconstruction_process_taking_too_long,2_not_very_much,based_on_political_parties,first_come_first_served,1_not_at_all,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Dolakha,Melung,1,40-54,male,Chhetri,,farmer_laborer,,yes_a_lot_of,1_not_at_all,long_term_shelter_(housing),healthcare,financial_support,4_somewhat_yes,,,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,2_not_very_much,renters_excluded_from_distribution,relief_distributed_based_on_political_parties,1_not_at_all,based_on_political_parties,based_on_distance_from_main_road,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Dolakha,Melung,1,40-54,male,Chhetri,,farmer_laborer,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),clean_water,financial_support,2_not_very_much,relifef_distributed_based_on_political_parties,reconstruction_process_taking_too_long,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,2_not_very_much,renters_excluded_from_distribution,relief_distributed_based_on_first_come_first_served,1_not_at_all,based_on_political_parties,first_come_first_served,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Dolakha,Melung,1,40-54,male,Chhetri,,farmer_laborer,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),toilets_sanitation,financial_support,2_not_very_much,government_does_not_listern_to_my_concerns,reconstruction_process_taking_too_long,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,2_not_very_much,renters_excluded_from_distribution,ngo_do_not_listen_to_my_concerns,1_not_at_all,based_on_political_parties,based_political_parties,1_not_at_all,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Dolakha,Susmachhemawat,7,25-39,male,Chhetri,,farmer_laborer,,no_difficulty,5_completely_yes,,,,5_completely_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,refused,,
Dolakha,Melung,4,40-54,male,Brahmin,,farmer_laborer,,yes_a_lot_of,1_not_at_all,long_term_shelter_(housing),healthcare,financial_support,2_not_very_much,government_does_not_listern_to_my_concerns,reconstruction_process_taking_too_long,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,1_not_at_all,donêt_know_where_distribution_sites_are,relief_distributed_based_on_political_parties,1_not_at_all,based_on_political_parties,based_on_distance_from_main_road,1_not_at_all,do_not_have_warm_clothing,2_not_very_much,,
Dolakha,Susmachhemawat,7,25-39,male,Janajati,,farmer_laborer,,no_difficulty,2_not_very_much,financial_support,food,long_term_shelter__housing,2_not_very_much,relief_distributed_based_on_caste,relief_distributed_based_on_political_parties,4_somewhat_yes,,,5_completely_yes,,,don_t_know,,,1_not_at_all,house_shelter_will_not_protect_against_cold,don_t_know,,
Dolakha,Melung,4,55+,male,Brahmin,,government_ser,,no_difficulty,1_not_at_all,long_term_shelter_(housing),clean_water,financial_support,4_somewhat_yes,,,1_not_at_all,news_about_government_decisions,how_to_get_healthcare_psychosocial_support,4_somewhat_yes,,,1_not_at_all,based_on_political_parties,based_on_distance_from_main_road,1_not_at_all,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Dolakha,Melung,4,55+,male,Brahmin,,farmer_laborer,,yes_a_lot_of,1_not_at_all,long_term_shelter_(housing),healthcare,healthcare,2_not_very_much,donêt_know_where_distribution_sites_are,reconstruction_process_taking_too_long,1_not_at_all,how_to_get_healthcare_psychosocial_support,how_to_get_shelter_materials,4_somewhat_yes,,,1_not_at_all,based_on_political_parties,first_come_first_served,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Dolakha,Susmachhemawat,7,55+,male,Brahmin,,farmer_laborer,,yes_a_lot_of,4_somewhat_yes,,,,5_completely_yes,,,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,4_somewhat_yes,,,1_not_at_all,based_on_caste_system,based_political_parties,1_not_at_all,Other,don_t_know,,
Dolakha,Melung,4,55+,male,Brahmin,,farmer_laborer,,yes_a_lot_of,1_not_at_all,long_term_shelter_(housing),clean_water,financial_support,2_not_very_much,government_does_not_listern_to_my_concerns,relief_distributed_based_on_political_parties,1_not_at_all,how_to_get_shelter_materials,how_to_get_shelter_materials,1_not_at_all,relief_distributed_based_on_political_parties,relief_distributed_based_on_severe_damage,1_not_at_all,based_on_political_parties,based_on_distance_from_main_road,1_not_at_all,not_enough_blankets,4_somewhat_yes,,
Dolakha,Lamidada,4,25-39,male,Brahmin,,government_ser,,no_difficulty,1_not_at_all,long_term_shelter_(housing),financial_support,livelihoods,1_not_at_all,Government_plans_unclear,government_doesnot_know_what_its_doing,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,1_not_at_all,ngo_plans_unclear,relief_distributed_based_on_political_parties,1_not_at_all,based_on_political_parties,first_come_first_served,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Dolakha,Lamidada,4,40-54,male,Chhetri,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),financial_support,healthcare,1_not_at_all,Government_plans_unclear,reconstruction_process_taking_too_long,3_neutral,how_to_get_shelter_materials,news_about_government_decision,1_not_at_all,relief_distributed_based_on_political_parties,ngo_do_not_know_what_they_are_doing,4_somewhat_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,don_t_know,,
Dolakha,Lamidada,4,40-54,male,Brahmin,,ngo_worker_bus,,no_difficulty,2_not_very_much,long_term_shelter_(housing),healthcare,seeds_and_fertilizers,2_not_very_much,Government_plans_unclear,reconstruction_process_taking_too_long,2_not_very_much,news_about_government_decisions,how_to_replace_personal_documentation,2_not_very_much,ngo_plans_unclear,was_promised_relief_but_never_received,2_not_very_much,based_on_political_parties,joint_families,2_not_very_much,house_shelter_will_not_protect_against_cold,don_t_know,,
Dolakha,Laduk,2,40-54,male,Tamang,,skilled_worker,,no_difficulty,1_not_at_all,long_term_shelter_(housing),healthcare,livelihoods,1_not_at_all,relief_distributed_based_on_caste,relief_distributed_based_on_first_come_first_served,2_not_very_much,news_about_government_decisions,how_to_get_shelter_materials,2_not_very_much,was_promised_relief_but_never_received,relief_distributed_based_on_political_parties,2_not_very_much,based_on_caste_system,joint_families,2_not_very_much,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Dolakha,Laduk,2,25-39,male,Tamang,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),livelihoods,financial_support,1_not_at_all,was_promised_relief_but_never_received,government_does_not_listen_to_my_concern,2_not_very_much,news_about_government_decisions,how_to_get_shelter_materials,2_not_very_much,relief_distributed_based_on_caste,relief_distributed_based_on_first_come_first_served,1_not_at_all,based_on_caste_system,first_come_first_served,1_not_at_all,house_shelter_will_not_protect_against_cold,don_t_know,,
Dolakha,Susmachhemawat,3,40-54,male,Janajati,,farmer_laborer,,yes_a_lot_of,3_neutral,long_term_shelter_(housing),seeds_and_fertilizers,financial_support,1_not_at_all,Government_plans_unclear,reconstruction_process_taking_too_long,1_not_at_all,how_to_register_for_access_support,how_to_get_shelter_materials,3_neutral,renters_excluded_from_distribution,ngo_do_not_know_what_they_are_doing,1_not_at_all,based_on_caste_system,based_political_parties,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Dolakha,Laduk,2,40-54,male,Tamang,,farmer_laborer,,no_difficulty,3_neutral,long_term_shelter_(housing),seeds_and_fertilizers,livelihoods,1_not_at_all,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,2_not_very_much,how_to_register_for_access_support,how_to_get_shelter_materials,1_not_at_all,relief_distributed_based_on_caste,relief_distributed_based_on_first_come_first_served,1_not_at_all,based_on_caste_system,first_come_first_served,2_not_very_much,house_shelter_will_not_protect_against_cold,don_t_know,,
Dolakha,Susmachhemawat,3,25-39,male,Brahmin,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),financial_support,food,2_not_very_much,relief_distributed_based_on_caste,relief_distributed_based_on_political_parties,2_not_very_much,how_to_register_for_access_support,how_to_get_shelter_materials,4_somewhat_yes,,,1_not_at_all,based_on_caste_system,based_political_parties,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Dolakha,Laduk,4,25-39,male,Chhetri,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),healthcare,financial_support,2_not_very_much,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,2_not_very_much,news_about_government_decisions,how_to_get_shelter_materials,2_not_very_much,ngo_plans_unclear,relief_distributed_based_on_political_parties,1_not_at_all,first_come_first_served,based_political_parties,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
